content,timestamp,title
"                                                                     制图：董阳 
　　近日，中国证监会查处了首例利用沪港通交易机制跨境操纵市场的典型案件。不法投资者唐某博等人绕道香港开立证券账户，借道沪股通交易机制反向操纵A股的“猫腻”最终难逃法律严惩。 
　　有分析认为，在沪港通平稳运行近两年、深港通即将开通之际，本案的查处对市场具有示范效应和警示意义。同时，中国证监会与香港证监会两地执法协作机制运行有效，无论是在境内还是跨境、跨市场实施的任何违法行为，终将受到法律严惩。 
　　数据挖掘锁定异常交易并指向“惯犯” 
　　据记者了解，早在2010年，唐某博等人就进入了中国证监会稽查部门的执法视线。2010年以来，唐某博及其家庭成员曾先后数次被中国证监会行政调查。算上这一次，他们已经6次“落网”了。 
　　2016年年初，交易所监控发现，沪股通标的股票“小商品城”成交明显放大，股价涨势明显高于上证综指涨势。大数据分析显示，来自香港的证券账户与开立在内地的某些证券账户相互配合，频繁自买自卖、高买低卖，连续拉抬后反向卖出，有操纵市场的重大嫌疑，沪港通开通以来首例跨境操纵案的线索就此浮出水面。 
　　经过对历史资料进行关联匹配映射分析，操纵市场行为与唐某博等人密切相关。唐某博团伙的操纵行为具有明显的共同特征：一是大量交替使用以团伙成员、公司员工名义开立的账户；二是操作下单地点遍布各大城市；三是使用多台电脑，企图逃避监控；四是惯用连续交易、盘中拉抬、对倒、虚假申报、大额封涨停等多种手法操纵股票。 
　　根据调查发现的蛛丝马迹，中国证监会一举查获唐某博伙同多名家族成员同时在香港和内地以本人和他人名义开立证券账户、内外配合、实施跨境操纵的违法事实。经查，唐某博等人涉嫌操纵沪股通标的股票“小商品城”，交易金额近30亿元，获利4000余万元。证监会同步查实了唐某博等人在2014年12月至2015年4月期间，涉嫌利用资金优势、持股优势操纵其他5只内地股票，非法获利近2.5亿元的违法事实。 
　　有业内人士表示，本案揭示出在股票市场交易互联互通机制下，违法违规呈现跨境、隐蔽、复杂的趋势。 
　　沪港通执法合作备忘录确立全方位合作机制 
　　为在沪港通试点中加强投资者合法权益保护，促进两地股票市场的健康发展和有效运作，根据2014年4月10日的联合公告，2014年10月17日，中国证监会与香港证监会签署了《沪港通项目下中国证监会与香港证监会加强监管执法合作备忘录》。 
　　备忘录建立了涵盖线索和案件调查信息通报、协助调查和联合调查、文书送达、协助执行、投资者权益损害赔偿、执法信息发布、人员培训交流等执法各环节的全方位合作机制，确立了双方“在各自法律权限范围内尽可能为对方提供最充分的执法协助”的原则。上述具体安排，旨在加强双方执法合作，采取有效行动，打击各类跨境违法违规行为，维护沪港通正常运行秩序，保护投资者的合法权益。 
　　事实上，在全球范围内，随着各地资本市场间的国际化交易日趋频繁，各国金融市场基础设施间的联系日益紧密，跨境证券期货活动日益频繁，资金流转、股权控制、信息传递、账户控制、交易指令下达等都可能跨越边境。传统的操纵市场、内幕交易、虚假陈述等违法犯罪随之变得更加复杂隐蔽。 
　　据记者了解，由于两地资本市场的密切联系及市场互联互通、基金产品互认等安排，内地资本市场与香港市场之间的风险传导、跨市场套利、违法犯罪蔓延将不可避免，跨境市场操纵、内幕交易、虚假陈述等各类证券期货欺诈行为将长期存在。由于香港资本市场国际化、机构化的典型特征，国际市场上常见的各类新型操纵、机构内幕交易、跨境虚假陈述等，均将成为两地监管部门面临的重要执法挑战。 
　　中国证监会与香港证监会对于加强监管执法合作、严厉打击各类跨境违法早已形成高度共识。双方一致认为，加强稽查执法协作，是两地股票市场交易互联互通机制平稳推进的重要保障。两地证监会将不断完善跨境执法合作的相关安排，规范重大紧急案件执法协作安排，开展更为有效的调查合作，加强执法人员交流与培训，不断提高跨境执法合作水平，确保两地的相关法律法规均得到全面遵守和执行。 
　　此番唐某博跨境操纵市场案的顺利告破，正是两地执法协作机制有效运行的有力证明。 
　　中国证监会新闻发言人张晓军表示，加强内地和香港证券期货稽查执法协作，是互联互通的市场机制平稳推进的重要保障，防范和打击跨境操纵市场、内幕交易、虚假陈述等各类证券期货违法行为，是两地监管部门长期面临的一项重要执法任务。两地证监会对加强执法合作有高度共识，将继续以协作查办此案为契机，建立更加高效完善的跨境执法协作机制，共同保障两地资本市场互联互通平稳顺利推进。",发布日期：2016-11-21 09:47,首例沪港通跨境操纵案告破两地执法合作严防违法违规 两会紧密协同守卫互联互通
,责任编辑：liang,首趟伦敦返程中欧班列抵达义乌
"
　　徐鹏程 国务院发展研究中心国有资产管理办公室主任，应用经济学博士后。曾先后在多家国有商业银行和股份制商业银行任职金融高管，在2010年至2013年被中组部和团中央以博士团成员身份选派江西省鹰潭市挂职副市长。长期注重金融理论与实践研究，主要研究成果有：《论我国金融市场的发展与创新问题》、《我国商业银行综合经营趋势下的金融监管研究》、《中国区域协调发展演进轨迹及趋势》等，并在《管理世界》、《经济日报》等报刊上发表文章180余篇，先后13次荣获省部级以上优秀论文成果奖。

　　4月25日，习近平总书记在主持中央政治局第四十次集体学习时强调“金融安全是国家安全的重要组成部分”，指出“维护金融安全，是关系我国经济社会发展全局的一件带有战略性、根本性的大事”，要求金融系统“不忽视一个风险，不放过一个隐患”。目前为什么要强调维护金融安全问题？如何防范系统性金融风险？日前，记者就此问题专访了国务院发展研究中心国有资产管理办公室主任徐鹏程。他认为，从当前情况看，金融风险的防范与控制取得了一定成效，发生系统性金融风险的可能性有所降低，但也必须看到，不同金融领域内的风险仍在累积之中，风险的互联效应、溢出效应未能消除，因为化解旧风险而产生的新风险也一定程度地存在，因此还应保持对发生系统性金融风险的高度警惕，并做好充分的应对准备。
　　记者：为什么说当前系统性金融风险仍不容忽视？
　　徐鹏程：当前金融风险总体上是可控的，但仍然存在着几个较为突出的风险点，在一定条件下有诱发系统性金融风险的可能：
　　一是宏观经济虽然有向好趋势，但增长仍不强劲且有出现反复的风险。当前我国经济总体上仍处于转型升级、动能转换的阶段，经济调整的结构性阵痛期仍未过去，为转型而不得不付出的一些改革成本势必拖慢经济的总体增长速度，使经济长期保持中速运行，保持宏观经济的稳定是守住不发生系统性金融风险的关键，金融风险也是影响宏观经济稳定发展的关键。从外部看，当前金融全球化程度进一步加深，各国金融联系增强，风险的传导也更加容易、便捷，世界主要经济体的经济政策外溢效应越来越突出，增加了由国际金融市场引发国内金融风险的可能性。
　　二是分业监管与混业经营的矛盾越来越突出。当前越来越多的金融机构实现了集团化经营，以资本为纽带相互关联形成了复杂的金融体，从微观层面看，各类金融行为越来越突显“你中有我，我中有你”，风险的传递效应和传染性在持续扩大，一些微观风险如果处置不及时，就会将风险传导到各个环节，形成联动效应，有酿成宏观风险的可能。当前我国资本市场还存在金融信息不对称的问题，一些不实信息通过各种渠道快速传播，如果得不到控制也会引发金融风险的产生。
　　三是股市、债市风险未能释放，仍在机体内累积。虽然经过一定努力，资本市场在为实体经济服务方面较以往有了很大改进，但经济“脱实入虚”的弊病短期内仍难彻底克服，股市的“热钱”效应、杠杆效应仍比较突出，随着经济结构调整的持续深化，债市的违约风险也呈高位运行的态势，股市、债市目前仍未能脱离高风险轨道，资本市场爆发系统性金融风险的可能性不能排除。
　　四是楼市金融化的趋势仍未化解，风险继续累积。虽然中央强调“房子是用来住的，不是用来炒的”，但在一线城市和部分二线城市房地产的金融品属性仍较为明显，从2007年到2015年非金融行业与金融行业净利润比从2∶1转变为1∶2，大量房地产投资事实上属于金融投资，导致部分城市房价非理性上涨，不仅不利于房地产行业的持续发展，也加重了实体经济与金融业的失衡。
　　五是民间金融活动异常活跃，风险呈相互叠加的趋势。当前民间借贷活动以传统模式、投资担保模式和网络模式等为表现，有向表外吸储的趋势；民间借贷的实际利率越来越高，有向高息放贷发展的趋势；民间金融机构利用网上银行、第三方支付平台广泛开展业务，游离于金融监管之外，有向地下钱庄发展的趋势。上述趋势在有些省份表现更为突出，从业者职业化，不仅破坏了正常的金融秩序，而且一旦风险大面积爆发容易引发严重的社会问题。
　　六是化解旧风险的力度不断加大，有酿成新风险的可能。在去产能、去库存、去杠杆过程中，金融机构化解旧有风险的力度很大，企业调整结构、开发新动能的热情也很高，但如果目标不准、措施不当，对供给侧改革的精神、原则理解不到位，就又有可能形成新的过剩产能和库存，从而形成新的金融风险。
　　记者：对防范系统性金融风险应采取哪些主要对策？
　　徐鹏程：针对当前可能诱发系统性金融风险的几个方面，建议采取以下措施加以应对：
　　一是坚定推动供给侧改革，为金融发展提供良好环境。供给侧改革已进入最关键的攻坚阶段，面对改革产生的阵痛要保持改革定力、坚持改革方向，克服“路径依赖”，坚定实施创新驱动战略，不断创造新供给、满足新需求，以此推进经济结构调整。要克服“速战速决”的急进心态，坚持打持久战，用创新精神破解改革难题，夯实经济发展的基础。
　　二是深化金融体制改革，重点推进金融监管体制改革。面对当前多样化的金融机构体系、复杂的金融产品体系、信息化的交易体系和更加开放的金融市场体系，是到了将金融监管的框架性改革提高到一个战略高度的时候了，应该尽快结束争论、形成共识，通过建立综合性金融监管体系结束“混业经营、分业监管”的现状。要加强综合性金融监管，完善法规体系，强化金融信息系统建设，加强对不实金融信息的控制和治理，尽快补齐短板。
　　三是疏通金融进入实体经济的渠道。积极规范发展多层次资本市场，扩大直接融资，继续沿着法治化、市场化、国际化的轨道推进，为优化资源配置、引导资本要素有序流动、推进供给侧结构性改革、促进大众创业万众创新做出贡献。金融和证券要回归实体经济，保险要回归保障，为此要严格监管市场、严查操纵股市行为、积极引导外部资金入市，加强依法监管、从严监管，保证资本市场各项改革措施的顺利实施。
　　四是加强对民间金融活动的监管。要健全法律法规，规范民间金融活动，实行全方位监管，使其从监管的灰色地带走入阳光下。加强民间金融机构资金来源、资金流向、利率、不良资产等重要指标的实时监测，督促其规范经营。加快全民信用体系建设，实现征信信息共享。加快利率市场化改革，引导民间融资市场规范发展。
　　五是在培养经济新动能中严防金融风险。在培养新动能中，要坚决克服重复建设、走老路的倾向，对新兴产业要区别对待、因地制宜，根据本地区、本企业的实际情况选择性地发展，避免简单地把“新经济比重增加”视为政绩亮点，金融机构在支持新动能过程中，也要坚持风险管控标准和评价标准不放松，避免借新动能出现新的坏账。
　　记者：房地产业作为资金密集型行业，其发展离不开金融支持。而房地产行业的发展和房地产资金作为优质抵押物的性质又使房地产信贷成为银行业的重要资产。在房地产市场上升时期，金融市场信贷的扩张促使房地产泡沫产生和膨胀，在房地产市场发展趋缓时，信贷的收缩可能使房地产企业资金链断裂，并引起房地产金融风险的爆发，如何防范房地产业金融风险？
　　徐鹏程：防范房地产业金融风险，重要的是必须采取措施消除房地产的金融品属性，加大调控的力度，尤其加大房地产调控的行政问责机制，使房地产市场实现“软着陆”。去库存方面要坚持分类调控、因地施策，综合运用金融、土地、财税、投资、立法等手段解决房地产库存过多的问题，对可能出现的房地产泡沫提前加以抑制和消除，同时防止房地产市场“大起”的同时突然出现“大落”。 （图片 华青）
",发布日期：2017-07-03 09:48,对系统性金融风险防范不容忽视
"
　　5月9日，山东省委书记刘家义主持召开金融运行情况座谈会，围绕山东省防控金融风险、金融推动新旧动能转换听取意见和建议。
　　会上，人民银行济南分行、山东银监局、山东证监局、山东保监局、四家大型银行山东省分行、省金融办负责人先后发言，分别就防范和化解金融风险、金融推动新旧动能转换、处置不良贷款、打击逃废债、化解担保圈风险、破解融资难、建设金融集聚区等提出了意见和建议。
　　刘家义认真听取了发言，与大家共同讨论当前山东省金融运行面临的问题以及金融助力经济社会发展的良策。刘家义感谢各金融机构长期以来给予山东的支持。他指出，当前，山东省金融市场运行总体平稳，金融风险总体可控，但同时也要看到个别地方和企业存在的一些金融风险点，并要高度重视，按照习近平总书记在中共中央政治局第四十次集体学习时的重要讲话精神，全面防范和化解金融风险，坚决守住不发生系统性金融风险的底线。要系统梳理排查存在和潜在的金融风险点，坚持“一企一地一策”，有效防范、主动出手、分类处置。各市县党委、政府主要负责同志要切实担负起处置金融风险的责任，运用市场化、法治化手段，采取切实可行的措施，推进全省金融工作平稳健康发展。
　　刘家义强调，当前山东正处于由大到强战略性转变的关键时期，要按照习近平总书记“走在前列”的指示要求，以推进供给侧结构性改革为主线，加快新旧动能转换，努力实现凤凰涅槃、浴火重生。金融活，经济活；金融稳，经济稳。希望各金融机构坚定对山东经济发展的信心，抓住山东推进装备制造、现代信息、海洋经济、生态农业、文化旅游、健康养老产业等新旧动能转换的机遇，加大资金支持，在助力实体经济成长的同时，实现自身健康发展。政府部门、金融机构、企业要协调联动，建立信息共享、运转通畅、协同高效的工作机制，有效防范和化解金融风险。要加强金融监管，坚决支持合法守信企业，坚决打击逃废债、弄虚作假、骗贷骗保等违法行为，决不让违法机构和个人在山东有立足之地、生存土壤。要加强正面引导，对诚实守信、合法经营、依法纳税的企业和企业家加大宣传力度，对错误言论要理直气壮予以回击，营造良好舆论环境。要提高领导干部金融工作能力，加强对各市党委政府、省有关部门（单位）主要负责同志财政金融知识培训，使他们切实熟悉金融业务，把握金融规律，学会防范和化解金融风险，促进经济社会持续健康发展。
",发布日期：2017-05-11 08:40,刘家义：坚决守住不发生系统性金融风险底线
"
　　清华大学国家金融研究院货币政策与金融稳定研究中心日前发布的《2017年中国系统性金融风险第一季度报告》显示，2017年一季度以来，中国整体系统性金融风险水平已呈下降趋势，大型商业银行、证券公司等金融机构的系统性金融风险水平已趋于平稳，但部分中小股份制商业银行的金融稳定性仍需重点关注。
　　对于系统性金融风险下降的原因，报告提出，一是宏观经济的企稳回升；二是工业增速加快、企业利润快速增长直接缓解了商业银行资产质量下滑压力；三是商业银行加强风险管理，构成了系统性金融风险下降的重要因素。
　　当前，我国经济正处于结构调整、转换升级的关键时期，金融发展两难、多难问题增多，金融体系不稳定因素增加，加之全球经济复苏力度低于预期、政治风险不确定程度上升，加强防控金融风险、重点维护金融稳定、确保不发生系统性事件就成为我国能否顺利实现经济结构调整升级的前提条件。习近平总书记在2017年4月下旬主持中央政治局集体学习时重点强调，金融安全是经济平稳健康发展的重要基础，我国要把防控金融风险放到更加重要的位置，牢牢守住不发生系统性风险底线，采取一系列措施加强金融监管，防范和化解金融风险，维护金融安全和稳定，把住发展大势。
　　国际主流报告认为，去年下半年和四季度以来中国金融风险迅速上升，国际清算银行（BIS）于2016年发布报告称，“中国私人非金融部门信贷/GDP缺口指标”在2016年一季度升至30.1%，远超10%的正常值，中国银行业信贷风险自2016年以来急剧上升，需要警惕中国金融体系稳定性。而清华大学五道口金融学院副院长、紫光讲席教授周皓表示，中国金融风险最高的时期是2015年中期，是汇改与股市异常波动的时期，此后特别是2016年下半年以来，金融风险呈现下降和低位徘徊趋势。
　　为什么这份报告和BIS得出完全相反的结论？对此，周皓表示，这与所运用的指标有关。周皓表示，信贷总量、违约率、不良贷款率等都是相对于经济周期的滞后指标，因此不能简单地根据前三季度逐步高升的不良贷款率而推断金融体系稳定性的恶化或系统性事件出现的概率上升。
　　“我们用的指标是金融市场相关指标，如股票市场、债权市场、CDS市场和期权市场等，一般代表了投资者对于未来前瞻性的预期。”周皓表示，“如果我们相信这种市场化的指标对未来预期是准确的，那么也应该看到市场判断整体金融风险的下降会和之后宏观经济的表现联系起来。”
　　不少专家同样认为，去年下半年开始系统性风险确实呈现下降趋势，但就中国具体国情而言，这种趋势是否可持续还不容乐观。
　　国家金融与发展实验室理事长兼首席经济学家李扬表示，中国债务问题目前依然较为严重，但因为仍存在很多腾挪空间，因此还不至于引起危机，但是需要警惕。他认为，中国需要观察地方政府债务置换带来的去杠杆效果是否可持续。
　　“目前而言，经济下行过程中，非国有企业杠杆率下降而国企杠杆率却持续上升，尤其是在净资产收益率和资产回报率下降的情况下，杠杆率的上升是值得特别关注的。”李扬表示，表现在金融领域的中国债务问题若溯源到实体领域，大多数还是要归根到国企改革问题上。
　　安信证券首席经济学家高善文称，中国金融体系风险在下降，这与很多宏观经济盈利指标以及从国外市场看中国的主权违约互换、汇率压力等指标所显示的趋势是一样的。将其归结于宏观经济改善且盈利上升也是有说服力的。但宏观经济层面的系统性波动在很大程度上是可以预测的，且从历史上看，非常少的金融危机是完全由于宏观经济波动造成的。反观美国2007年次贷危机的根源，因其处在一个庞大的不受监管的“影子银行”体系内部，加之泡沫等一系列因素，形成了严重的脆弱性。
　　随着金融市场的快速发展、系统性金融风险的重要性逐步上升，分业监管与金融机构跨业经营、金融系统互联性不断增强的矛盾逐步凸显。报告建议，金融监管当局对中国系统性金融风险的监管与防范需要做到统筹一致，尤其需要对系统重要性金融机构施行统一监管。
　　对此，央行也于《2017年第一季度中国货币政策执行报告》中表示，加强金融监管协调，有机衔接监管政策出台的时机和节奏，稳定市场预期，把握好去杠杆和维护流动性基本稳定的平衡。
",发布日期：2017-05-20 10:07,清华大学国家金融研究院研究报告：我国系统性金融风险已呈下降趋势
,责任编辑：liang,江苏连云港：新亚欧大陆桥重要海陆转换枢纽
,责任编辑：liang,“五一”假期全国接待游客1.34亿人次
,责任编辑：liang,全国劳模地铁专列亮相长沙
"
　　“天地者，万物之逆旅；光阴者，百代之过客。”
　　时光荏苒，2016年经济工作会议召开之际，《探路：中国金融改革再出发》书稿在无数个挑灯夜战后终于划上了句号。仰望遥远的星空，繁星闪烁。掩卷深思，仍有意犹未尽之感。这本书记载着近年来我对中国经济发展、金融改革和发展的一些研究、探索和思考。在这个创新与变革的时代，全球化、金融国际化、互联网，让生活方式发生了深刻变化，如何通过金融的力量支持实体经济的发展，推动绿色可持续发展，实现“绿水青山就是金山银山的梦想”，成为每个有家国情怀、环保情怀人的关注热点。
　　二十年过去，弹指一挥间。1997年我毕业分配到财政部工作，切身经历亚洲金融危机冲击后，财政政策与货币政策协调配合应对危机，1000亿元特别国债发行拉动基础设施投资，而2700亿元特别国债发行补充四大银行资本金以应对风险。2002年至2003年在英国曼彻斯特大学留学，毕业论文是《金融危机治理——谈宏观政策的协调配合》。论文中的“加强财政政策、货币政策、汇率政策协调配合，加强金融监管的政策建议”，在5年后全球金融危机中得到验证。
　　2008年金融危机爆发，我正在中国工商银行总行工作。作为中国金融市场的从业人员亲历其中，经历了次贷危机对新兴市场的冲击，经历了危机底部到复苏阶段的政策组合拳的尝试，4万亿元投资推动经济复苏，金融危机的爆发让我更深切认识到宏观政策的前瞻性和充分倾听市场声音的重要性。而2011年至2013年受国家留学基金委公派到美国哥伦比亚大学和斯坦福大学留学的经历，让我进一步了解危机爆发的深层次原因和治理对策，并对中国应对金融危机和风险管理有了更深层次的思考。在华尔街与全球金融精英打交道，一方面对次贷危机的根源是美国房地产市场的衰退而不是定量定价模型的问题有了深刻体会，另一方面也见证了中国企业海外上市和并购潮中，如何面对海外监管政策和市场环境的挑战，对海外投资风险管理进行充分预估与判断，也切实体会到商业银行的国际化是企业“走出去”的有利支撑。
　　当我结束访学生活一路风尘回到北京时，迎接我的除了久别的亲情，还有漫无边际的雾霾，更让我萌生了一定要与责任投资者一道，为还子孙万代碧水蓝天而努力的决心。2014年贵阳生态文明国际论坛，成为我从事绿色金融的新起点。从2014年参与人民银行与联合国环境署共同发起的绿色金融工作小组，到2015绿金委成立不断创新，绿色金融得到各方关注。如何通过绿色金融工具的创新带动民间资本进入低碳绿色产业，成为我们迫切需要解决的问题。
　　为推进绿色金融理念和政策落地，无数个日子，放弃与家人团聚，我像空中飞人一样穿梭在不同省份和城市，我从未后悔，无论是环保还是绿色，这都是为后代而努力——功在当代，利在千秋。“绿色恒久远，安居常相伴”，期待通过绿色金融创新和责任投资实现美丽中国梦，让我们拥有一个环保、温暖、充满希望的家园。
　　在多方共同努力下，日前，全球可持续发展进入了以绿色经济为主驱动力的新阶段。美国的“绿色新政”，日本的“绿色发展战略”总体规划，德国的“绿色经济”研究等表明，经济的“绿色化”已经成为增长新引擎，这已成为世界共识。2016年7月，在中国推动下，G20财长和央行行长会议也正式将七项发展绿色金融的倡议写入公报，政府通过绿色金融带动民间资本进入绿色投资领域也达成全球共识。
　　读万卷书，行万里路，在不断跋涉与探索中，《探路：中国金融改革再出发》一书积淀而成。期待能够从全球化视角，从政策和市场的角度，对中国金融近年的发展、面临的问题和未来方向进行多视角分析。基本思路包括：从宏观层面需要更多前瞻性的角度，后危机时代对我国金融体系和货币政策传导机制的挑战与应对，深入分析城镇化与区域金融合作的路径；探讨如何通过绿色金融工具实现政府与市场多轮驱动绿色发展；资本市场金融助力实体经济发展呼唤一个理性的慢牛；利用外资与中国企业“走出去”的着力点，以商业银行国际化、人民币国际化推动企业“走出去”进程与“一带一路”进程；面对后危机时代全球经济复苏的挑战，应合理制定货币与汇率政策；如何反思国际金融危机的成因，处理债券市场与金融稳定性的关系，并对建立地方政府市场化投融资机制进行了探讨；从存款保险制度、债市创新、金融开放的顺序等不同层面探索金融市场发展创新路径；从财政政策、货币政策国库现金管理有效协调角度探讨推动债券市场发展；债券市场风险管理与创新发展并重；进一步发展债券市场解决中小企业融资难问题；从私募股权基金的国际经验角度提出中国投资基金发展路径；如何通过绿色债券、绿色基金、碳金融等绿色金融工具创新推动城市绿色转型；加强海外金融市场与国际金融合作也应提上议事日程。
　　圈子决定人生轨迹。本书的完成，首先要感谢我在美国哥伦比亚大学做博士后的合作导师魏尚进教授，作为IMF的高级研究顾问和亚行首席经济学家，魏教授给我提供了很多全球视角，在纽约华尔街工作的切身体会让我可以站在更高视角看全球和中国金融市场的联动。感谢斯坦福大学国际发展中心主任、世界银行中蒙局原局长霍普教授，我在斯坦福作访问学者期间，他给我提供非常多的指导，让我获益匪浅。感谢斯坦福大学罗纳德·麦金农教授。虽然教授已经离开我们，但是回忆起90岁高龄的老人还骑车、精神矍铄给我们讲授人民币国际化的课程，对中国经济发展提出很多中肯建议，教授的人生态度和视野至今难以忘怀。感谢哥伦比亚大学约瑟夫·斯蒂格利茨教授、蒙代尔教授和耶鲁大学罗伯特·席勒教授，他们是站在全球经济前沿的诺奖得主，但是却非常谦和，有机会和他们一起参与联合国会议及全美经济年会并探讨问题——无论是欧债危机治理还是全球经济复苏的应对问题都让我深受启发。而参加哈佛大学肯尼迪学院组织的论坛也让我有机会与来自各研究机构的研究精英进行交流。在华尔街与全球的金融精英打交道，一方面对次贷危机的根源是美国房地产市场的衰退而不是定量定价模型的问题有了深刻的体会，另一方面也见证了中国企业海外上市和并购潮中，如何面对海外监管政策和市场环境的挑战，对海外投资风险管理进行充分的预估与判断，更切身体会到商业银行的国际化是企业“走出去”的有利支撑。感谢在美留学工作期间给我提供支持和帮助并分享全球智慧的每一位朋友。
　　“水尝无华,相荡而生涟漪；石本无光，相击乃发灵光。我要特别感谢经济学家吴敬链教授和陈共教授，感谢我的博士后导师李扬教授。他们渊博深厚的理论功底、求真务实的学术风格以及杰出学术贡献赢得了金融经济界的广泛尊重，每次与他们交流都让我豁然开朗。 
　　海纳百川，至诚信远。感谢人民银行首席经济学家马骏博士，感谢他带领具有环保情结、绿色发展情结的有志之士共同创办中国金融学会绿色金融专业委员会，共同推动绿色金融如希望之树一样在中国大地落地、生根，成长为可以为后代带来碧水蓝天的参天大树。“众人摇浆开大船”，感谢绿金委的各位理事和朋友们共同以责任之心推动低碳环保投融资的进程。
　　不忘初心，勇敢前行，人生需要大海航行的胸怀和登高望远不断探索的勇气。谨以此书献给为中国金融经济改革不断探索的每一位市场参与者和关注者，献给为后代而努力的每一位具有家国情怀的责任者。
　　（作者系中国社会科学院金融研究所副研究员、中国金融学会绿色金融专业委员会副秘书长）
",发布日期：2017-04-21 08:10,为了那绿水青山 　　《探路：中国金融改革再出发》感言
,责任编辑：liang,第五届“品读中国”读书周在莫斯科圆满闭幕
,责任编辑：liang,全国小麦收获过半
,责任编辑：liang,布鲁塞尔：迎接世界环境日
,责任编辑：liang,中国企业向斯里兰卡灾区捐款捐物重建家园
